Date,Open,High,Low,Close,Volume,ticker
2025-05-07,1226.202278767063,1282.0470052632102,1226.202278767063,1256.3564453125,5075138,CDSL.NS
2025-05-08,1267.664265484534,1282.4437870060945,1220.8460405759263,1230.169921875,3179456,CDSL.NS
2025-05-09,1184.3436039953235,1223.1273611155734,1184.3436039953235,1208.74462890625,3987697,CDSL.NS
2025-05-12,1274.6076031193497,1277.583340714181,1250.6033682876075,1268.6561279296875,3821660,CDSL.NS
2025-05-13,1271.3342422444664,1314.2841032596914,1265.0852659505092,1312.597900390625,5386536,CDSL.NS
2025-05-14,1323.6080939008218,1338.9827379956248,1315.9702948296895,1325.5919189453125,3810475,CDSL.NS
2025-05-15,1328.1708669493796,1336.5029563507399,1320.9298571055979,1326.3853759765625,2586421,CDSL.NS
2025-05-16,1331.1466852209837,1423.3945553592487,1326.2862893519218,1397.406494140625,10872895,CDSL.NS
2025-05-19,1408.5158175622726,1456.1276198460675,1396.6128669913237,1439.0667724609375,9502730,CDSL.NS
2025-05-20,1451.8623770413928,1476.6601912361496,1418.534138980255,1436.884521484375,10139304,CDSL.NS
2025-05-21,1436.1901864759398,1451.4656637616847,1408.6149695153197,1438.57080078125,5806437,CDSL.NS
2025-05-22,1438.2732405772285,1467.0387053887732,1428.3541147801443,1443.728759765625,5632570,CDSL.NS
2025-05-23,1449.1842201482875,1462.773373505634,1433.313619516958,1450.4737548828125,4422837,CDSL.NS
2025-05-26,1456.12764022026,1472.990153765045,1453.1519025358862,1457.0203857421875,3616335,CDSL.NS
2025-05-27,1456.0284266662154,1464.062893940739,1440.356160262618,1453.9454345703125,3129322,CDSL.NS
2025-05-28,1458.111479204821,1512.5675035631677,1454.2429959617439,1507.0128173828125,8320963,CDSL.NS
2025-05-29,1521.5938351991078,1525.5614853560808,1493.8202841002974,1500.763671875,4432920,CDSL.NS
2025-05-30,1502.4499246980524,1541.432137219261,1501.0613439634162,1517.32861328125,5711655,CDSL.NS
2025-06-02,1520.9987450062213,1684.2675283036072,1518.7172976830625,1669.2896728515625,19982537,CDSL.NS
2025-06-03,1684.2674749160835,1716.008675856787,1669.3887869751286,1695.079345703125,12431994,CDSL.NS
2025-06-04,1700.1381346841692,1732.176958934377,1663.5365368562086,1687.5408935546875,6823572,CDSL.NS
2025-06-05,1699.1461693818183,1780.4829971047075,1689.2270440497587,1764.4140625,9554463,CDSL.NS
2025-06-06,1780.483057520411,1801.2140543844787,1750.82484755457,1761.63671875,8394808,CDSL.NS
2025-06-09,1771.5557732349457,1800.8171927816595,1758.6609103838514,1778.9951171875,4467666,CDSL.NS
2025-06-10,1787.525615235265,1814.1089205006972,1768.679276436316,1772.74609375,4428584,CDSL.NS
2025-06-11,1774.531603360618,1784.2523950654727,1701.9236510302958,1725.332763671875,7668758,CDSL.NS
2025-06-12,1714.0249091154496,1714.0249091154496,1622.8681203457616,1630.902587890625,8169499,CDSL.NS
2025-06-13,1582.1005277038644,1655.4028898498311,1577.8352552774513,1646.2772216796875,6176138,CDSL.NS
2025-06-16,1636.6557398766195,1672.3645923830186,1611.8579256360647,1668.9920654296875,4531283,CDSL.NS
2025-06-17,1676.6297748620002,1709.9580111955881,1663.4372899609834,1673.1580810546875,5365587,CDSL.NS
2025-06-18,1670.2815542952533,1688.8302704041405,1658.7753930205015,1666.710693359375,2574935,CDSL.NS
2025-06-19,1665.322025463107,1672.265413400879,1621.7770397510358,1624.554443359375,2740650,CDSL.NS
2025-06-20,1622.7689653219818,1675.2411645175293,1619.495605406133,1672.166259765625,3125164,CDSL.NS
