ticker,close,alpha,final_pick,marketcap_cr,existing_rank,momentum_20,momentum_60,momentum_3,rvol,rvol_norm,pbz,pbz_norm,squeeze,breakout,squeeze_bo_score,bb_width,trend_sma50,trend_sma200,rsi14,catalyst_type,catalyst_count,deal_value_cr,sentiment,certainty,news_score,mom20_norm,mom60_norm,atr20,stop_loss,tp1,tp2,trail_stop,impact_pct,gate_flags,headline_text,headline_count
TCS,3733.4898226638647,79.56045813860413,1,50000.0,9,99.90234054458631,99.99698895777266,64.37077792581438,2.2163641267245158,73.87880422415053,69.14325299246306,69.14325299246306,0,1,50,1781.3541688823416,1,0,98.02097466322738,product,8,0.0,positive,100,100.0,99.90234054458631,99.99698895777266,132.77181307081318,3546.8153315306713,3932.6475422700846,4131.805261876304,3401.560289986832,5.334358176022019,alpha:True|rvol:True|trend:True|volatility:True|all:True,"As economic uncertainty clouds private sector spending across key markets, India",10
SOBHA,8598.029965373875,75.88779610517786,0,50000.0,7,92.7982219823763,99.99999985448181,64.55442198690244,0.9649922240166345,32.166407467221156,78.14076157624973,78.14076157624973,0,1,50,1851.3688200602473,1,0,74.06323084905583,product,6,22000.0,neutral,100,100.0,92.7982219823763,99.99999985448181,280.55500170073446,8177.197462822773,9018.862467924977,9439.694970476077,7896.642461122039,4.8945223992692,alpha:True|rvol:False|trend:True|volatility:True|all:False,Full Article Fetch Test - SOBHA,10
BFSI,2300.413571827942,75.17304706278208,0,50000.0,11,95.9888181897642,87.73437048385514,85.27343415362373,1.039161853559721,34.638728451990694,76.90510315744496,76.90510315744496,0,1,50,674.5868504499542,1,0,82.87795311466037,earnings,5,0.0,negative,100,100.0,95.9888181897642,87.73437048385514,84.95306986459403,2185.3928932365448,2427.843176624833,2555.272781421724,2088.030897166457,5.539421535216973,alpha:True|rvol:False|trend:True|volatility:True|all:False,Full Article Fetch Test - BFSI,6
RELIANCE,11264.87515700861,74.58248439210224,0,50000.0,8,99.9844439604006,99.99999999998043,76.8354826177879,0.14237753729063815,4.745917909687939,70.95392239050162,70.95392239050162,0,1,50,6095.242743986433,1,0,92.89617911653211,contract,2,0.0,neutral,100,100.0,99.9844439604006,99.99999999998043,428.04355781405957,10701.63139915818,11906.940493729699,12549.005830450787,10194.76626247346,5.699711073332388,alpha:True|rvol:False|trend:True|volatility:True|all:False,"""The truncated trading week will be event-heavy, with several key triggers lined",10
CURRENT,18620.434081688643,72.82397629651427,0,50000.0,10,96.98086528975281,99.9998909881482,68.42717865527402,0.5696885557391675,18.989618524638917,72.66454064426449,72.66454064426449,0,0,20,5135.164014112695,1,0,70.11203527764911,earnings,2,10290.0,neutral,100,100.0,96.98086528975281,99.9998909881482,731.3912336186598,17689.41237760421,19717.520932116633,20814.607782544623,16791.955997641995,5.89184358224423,alpha:True|rvol:False|trend:True|volatility:False|all:False,Full Article Fetch Test - CURRENT,10
RADICO,2334.758509107925,72.41647516909575,1,50000.0,2,96.68273013379519,79.48620257205795,72.40247529932219,2.7917980834258405,93.05993611419468,75.2425359089316,75.2425359089316,0,1,50,681.8725346692145,1,0,79.04558326194669,earnings,0,0.0,neutral,40,60.0,96.68273013379519,79.48620257205795,84.8701585709516,2218.020583652529,2462.0637469643525,2589.3689848207796,2122.583112680546,5.452608368694581,alpha:True|rvol:True|trend:True|volatility:True|all:True,Full Article Fetch Test - RADICO,2
CONNPLEX,12360.840558442756,71.77296627137142,1,50000.0,5,96.90981876344813,99.99999722854915,65.5098780076504,1.6444827878686017,54.81609292895339,74.55095001171233,74.55095001171233,0,1,50,3933.1147191339332,1,0,77.96326830240622,earnings,0,0.0,neutral,40,60.0,96.90981876344813,99.99999722854915,448.392401593441,11742.798530520618,13033.429160832919,13706.017763223079,11239.859554459154,5.441285317209012,alpha:True|rvol:True|trend:True|volatility:True|all:True,Full Article Fetch Test - CONNPLEX,2
MARUTI,2516.3898311766657,71.17727751249724,0,50000.0,6,93.87149749814327,97.28132079869985,64.49147160057431,0.34283535755602973,11.427845251867657,72.6737050779295,72.6737050779295,0,0,20,663.7643981650672,1,0,81.13791776269527,product,2,0.0,positive,92,100.0,93.87149749814327,97.28132079869985,81.18006488625807,2394.6197338472784,2638.159928506053,2759.9300258354397,2313.4396689610203,4.839079216611181,alpha:True|rvol:False|trend:True|volatility:False|all:False,Automobile companies are also witnessing a sparkling Diwali season. Maruti Suzuk,6
ETERNAL,2167.9329200115294,70.01526288859732,0,50000.0,17,96.99123032003968,95.6765659139916,49.55677732787909,0.2114736257652543,7.04912085884181,66.36383741688357,66.36383741688357,0,0,20,855.174557051359,1,0,83.51566447295127,contract,4,64.17,negative,100,96.0,96.99123032003968,95.6765659139916,78.49006939121264,2059.5362740109526,2285.6680240983483,2403.403128185167,1971.7077465334978,5.430754014574987,alpha:True|rvol:False|trend:True|volatility:False|all:False,Full Article Fetch Test - ETERNAL,10
V2RETAIL,2415.4453797473375,69.85011718894248,0,50000.0,1,97.31669486254967,91.41337484397881,63.781016094197625,1.123461848391648,37.44872827972161,72.68001998954311,72.68001998954311,0,1,50,821.8176959179823,1,0,96.0795608417733,earnings,0,0.0,neutral,43,64.5,97.31669486254967,91.41337484397881,77.98542637377392,2298.4672401866765,2532.4235193079985,2649.401658868659,2220.4818138129026,4.842922160090297,alpha:False|rvol:False|trend:True|volatility:True|all:False,Full Article Fetch Test - V2RETAIL,2
SGL,12622.199459387968,69.72762600376912,0,50000.0,20,98.70652378142168,99.99999932951552,52.52677599551574,0.9837183501520591,32.790611671735306,68.6038287289304,68.6038287289304,0,0,20,4545.038335522957,1,0,81.378953443904,earnings,0,0.0,neutral,50,75.0,98.70652378142168,99.99999932951552,428.1641119230011,11991.089486418568,13264.44562727247,13906.69179515697,11551.789179580464,5.088227055442545,alpha:False|rvol:False|trend:True|volatility:False|all:False,Full Article Fetch Test - SGL,4
SGL,12622.199459387968,69.72762600376912,0,50000.0,19,98.70652378142168,99.99999932951552,52.52677599551574,0.9837183501520591,32.790611671735306,68.6038287289304,68.6038287289304,0,0,20,4545.038335522957,1,0,81.378953443904,earnings,0,0.0,neutral,50,75.0,98.70652378142168,99.99999932951552,428.1641119230011,11991.089486418568,13264.44562727247,13906.69179515697,11551.789179580464,5.088227055442545,alpha:False|rvol:False|trend:True|volatility:False|all:False,Full Article Fetch Test - SGL,4
DALBHARAT,2666.1576690786123,67.3465108250401,0,50000.0,24,95.98383284667972,94.71328515812891,59.81185817562402,0.5854006956636153,19.51335652212051,70.38323611111564,70.38323611111564,0,1,50,777.6335561123169,1,0,83.0494433046131,earnings,0,0.0,neutral,40,60.0,95.98383284667972,94.71328515812891,87.65987757939354,2534.667852709522,2797.647485447703,2929.137301816793,2447.0079751301287,4.9318094685124745,alpha:False|rvol:False|trend:True|volatility:True|all:False,Full Article Fetch Test - DALBHARAT,2
ZENTEC,3028.226341630336,65.04875356580138,0,50000.0,23,95.61521501780194,99.99525880573215,61.51316871238481,0.6903291283404462,23.010970944681542,65.48904495121914,65.48904495121914,0,0,20,955.5889727606191,1,0,73.6631540830301,earnings,0,0.0,neutral,40,60.0,95.61521501780194,99.99525880573215,106.61425297391754,2876.815024548819,3188.147721091212,3348.0691005520885,2761.690709195542,5.2810246467500805,alpha:False|rvol:False|trend:True|volatility:False|all:False,Full Article Fetch Test - ZENTEC,2
INTERNET,14361.89849340857,62.89421078018731,0,50000.0,12,91.76456004297667,99.99999831643922,50.09807797407563,0.2575308195471539,8.584360651571798,67.32850774239765,67.32850774239765,0,0,20,3578.454229687093,1,0,67.58090591292398,earnings,0,0.0,neutral,40,60.0,91.76456004297667,99.99999831643922,473.0805384172505,13652.277685782694,15071.519301034445,15781.140108660322,13179.197147365443,4.940995843631382,alpha:False|rvol:False|trend:True|volatility:False|all:False,Full Article Fetch Test - INTERNET,2
HINDZINC,9960.124845656286,62.712987279124164,0,50000.0,25,91.93880452428786,99.99999554400064,47.583857210444314,0.1952527935614784,6.508426452049281,67.12639500214513,67.12639500214513,0,0,20,2944.676174547938,1,0,62.85518408589155,earnings,0,0.0,neutral,40,60.0,91.93880452428786,99.99999554400064,388.21431098909017,9462.118603373472,10542.446312139922,11124.767778623556,8989.58906818356,5.8465277846149935,alpha:False|rvol:False|trend:True|volatility:False|all:False,Full Article Fetch Test - HINDZINC,2
DIXON,694.6893867175453,61.7287488642577,0,50000.0,15,77.6674657050389,75.64046946203476,48.00340855852278,0.5416515283260929,18.055050944203096,57.85264015854311,57.85264015854311,0,0,0,117.8150221587307,1,0,60.32016553798575,ipo,3,0.0,positive,100,100.0,77.6674657050389,75.64046946203476,23.47732933584009,659.954917381668,729.9053807213054,765.1213747250656,635.9960633779451,5.0693151035685275,alpha:False|rvol:False|trend:True|volatility:False|all:False,"Manufacturing players such as Dixon Technologies, Kaynes Technology etc. figure ",10
DIXON,694.6893867175453,61.7287488642577,0,50000.0,16,77.6674657050389,75.64046946203476,48.00340855852278,0.5416515283260929,18.055050944203096,57.85264015854311,57.85264015854311,0,0,0,117.8150221587307,1,0,60.32016553798575,ipo,3,0.0,positive,100,100.0,77.6674657050389,75.64046946203476,23.47732933584009,659.954917381668,729.9053807213054,765.1213747250656,635.9960633779451,5.0693151035685275,alpha:False|rvol:False|trend:True|volatility:False|all:False,"Manufacturing players such as Dixon Technologies, Kaynes Technology etc. figure ",10
CCCL,1256.9004291606077,53.11624689229952,0,50000.0,4,57.73846372894288,89.500194474636,38.657931889639045,1.6313062967072,54.37687655690667,46.66943915714058,46.66943915714058,0,0,0,201.77507986591218,1,0,46.35257794974633,earnings,0,0.0,neutral,40,60.0,57.73846372894288,89.500194474636,56.06227898069513,1194.0554077025772,1340.9938476316504,1425.087266102693,1116.74473170887,6.690539403125399,alpha:False|rvol:True|trend:True|volatility:False|all:False,Full Article Fetch Test - CCCL,2
CCCL,1256.9004291606077,53.11624689229952,0,50000.0,3,57.73846372894288,89.500194474636,38.657931889639045,1.6313062967072,54.37687655690667,46.66943915714058,46.66943915714058,0,0,0,201.77507986591218,1,0,46.35257794974633,earnings,0,0.0,neutral,40,60.0,57.73846372894288,89.500194474636,56.06227898069513,1194.0554077025772,1340.9938476316504,1425.087266102693,1116.74473170887,6.690539403125399,alpha:False|rvol:True|trend:True|volatility:False|all:False,Full Article Fetch Test - CCCL,2
