ticker,close,alpha,final_pick,marketcap_cr,existing_rank,momentum_20,momentum_60,momentum_3,rvol,rvol_norm,pbz,pbz_norm,squeeze,breakout,squeeze_bo_score,bb_width,trend_sma50,trend_sma200,rsi14,catalyst_type,catalyst_count,deal_value_cr,sentiment,certainty,news_score,mom20_norm,mom60_norm,atr20,stop_loss,tp1,tp2,trail_stop,impact_pct,gate_flags,headline_text,headline_count
NTPC.NS,10295.434820698712,70.52549935259691,0,170000,25,94.57468022054415,99.99985979624279,65.04101022424254,0.6253478329717423,20.844927765724744,72.92517974333946,72.92517974333946,0,0,20,4467.161896047124,1,0,88.32727226340576,ipo,11,0.0,neutral,59,88.5,94.57468022054415,99.99985979624279,394.51506348752133,9780.663079663776,10887.207415929994,11478.980011161277,9309.147161979909,5.747912599490576,alpha:True|rvol:False|trend:True|volatility:False|all:False,"Top Trending Stocks: SBI Share Price, Axis Bank Share Price, HDFC Bank Share Pri",10
TECHM.NS,6926.052905026933,68.7332535788851,0,180000,22,99.74414232131363,99.99999971995804,81.02012073276985,2.1578181771245952,71.92727257081984,75.78589810172645,75.78589810172645,0,1,50,2885.598147361774,1,0,93.46890578104201,earnings,0,0.0,neutral,20,30.0,99.74414232131363,99.99999971995804,235.16115033011312,6579.7502597755865,7278.794630522103,7631.536356017273,6338.150029201651,5.092968972835156,alpha:False|rvol:True|trend:True|volatility:True|all:False,Full Article Fetch Test - TECHM,2
WIPRO.NS,1485.6799724025464,68.55427753350217,0,250000,17,99.59641313221671,86.82459178358502,81.49447163335985,0.05948904101467062,1.9829680338223539,76.88778618980538,76.88778618980538,0,0,20,510.8734977405153,1,0,76.84154792117269,ipo,11,0.0,neutral,59,88.5,99.59641313221671,86.82459178358502,57.583467697172274,1411.3959737824189,1572.0551739483049,1658.4303754940631,1341.7213031596157,5.813849762414046,alpha:False|rvol:False|trend:True|volatility:False|all:False,"Top Trending Stocks: SBI Share Price, Axis Bank Share Price, HDFC Bank Share Pri",10
SBIN.NS,2593.849198151481,68.3676710609335,0,500000,8,99.72018125066384,99.69206845656917,74.29243616173139,2.0227222404449936,67.42407468149979,76.78346504866677,76.78346504866677,0,1,50,971.4931587886174,1,0,91.3214497204373,earnings,0,0.0,neutral,20,30.0,99.72018125066384,99.69206845656917,100.55583358595342,2464.1567382439066,2744.682948530411,2895.516698909341,2342.4596141865973,5.815054725865432,alpha:False|rvol:True|trend:True|volatility:True|all:False,Full Article Fetch Test - SBINEQWETF,4
ICICIBANK.NS,29702.582917350705,68.15693731738625,0,700000,5,99.61089317859603,99.99999999883673,56.89498731106955,2.2040700205124026,73.46900068374676,68.23969926502,68.23969926502,0,1,50,14492.24923210327,1,0,90.41868211086341,earnings,0,0.0,neutral,20,30.0,99.61089317859603,99.99999999883673,1047.7647355630484,28217.453771483168,31274.23002069528,32845.87712403985,27083.171078443083,5.2912809223284745,alpha:False|rvol:True|trend:True|volatility:True|all:False,Full Article Fetch Test - ICICIBANK,2
RELIANCE.NS,40034.57364432303,67.67032259542492,0,1800000,1,81.0955410287474,99.99964342862324,70.62349323997628,2.374001603235569,79.13338677451897,91.56054519576725,91.56054519576725,0,1,50,4129.180347953385,1,0,66.75420038544507,earnings,2,0.0,positive,20,36.0,81.0955410287474,99.99964342862324,1290.7115442171817,38098.50632799725,41970.6409606488,43906.708276974576,36807.794783780075,4.8359883472877,alpha:False|rvol:True|trend:True|volatility:True|all:False,"Indian manufacturers' sales rose by over 25 per cent compared to last year, sign",10
POWERGRID.NS,18159.9954809613,66.1605217470449,0,180000,24,95.32042763692472,99.99999998385486,73.69496049172164,1.5232073257010796,50.77357752336932,80.15861072085642,80.15861072085642,0,1,50,5186.137477883074,1,0,84.4799521646377,earnings,0,0.0,neutral,20,30.0,95.32042763692472,99.99999998385486,587.8532974288652,17278.215534818002,19041.7754271046,19923.555373247895,16690.362237389138,4.855617651820151,alpha:False|rvol:True|trend:True|volatility:True|all:False,Full Article Fetch Test - POWERGRID,2
KOTAKBANK.NS,6467.767309277531,65.99021672789767,0,350000,10,98.58680545623774,99.99999713146892,59.232441502839364,2.406286954106241,80.20956513687469,70.75226539143462,70.75226539143462,0,0,20,2121.3678926172724,1,0,74.04287132328135,earnings,0,0.0,neutral,20,30.0,98.58680545623774,99.99999713146892,267.7227445460926,6144.378943813655,6869.35142609667,7270.9355429158095,5798.4604479123,6.209006873872791,alpha:False|rvol:True|trend:True|volatility:False|all:False,Full Article Fetch Test - KOTAKBANK,2
AXISBANK.NS,9790.085061851527,65.69573891315248,0,300000,14,98.75381626874085,99.9959183824046,54.498862396134115,1.3986621812550875,46.62207270850291,70.81857548487994,70.81857548487994,0,1,50,4294.822711909914,1,0,83.57505540628712,earnings,0,0.0,neutral,20,30.0,98.75381626874085,99.9959183824046,370.80108056808746,9300.58080875895,10346.286682703658,10902.488303555789,8863.082360431308,5.681274650201462,alpha:False|rvol:False|trend:True|volatility:True|all:False,Full Article Fetch Test - AXISBANK,2
INFY.NS,23322.603533165333,64.87031414452291,0,650000,4,99.1976643787865,99.97460276617623,74.60442196832348,0.9348377371585267,31.161257905284224,76.5517786727444,76.5517786727444,0,1,50,8458.012587770709,1,0,83.76318406828663,earnings,0,0.0,neutral,20,30.0,99.1976643787865,99.97460276617623,818.0479283705416,22156.473356507064,24549.675425721147,25776.747318276957,21277.48371223898,5.261298940364384,alpha:False|rvol:False|trend:True|volatility:True|all:False,Full Article Fetch Test - INFY,2
MARUTI.NS,67471.80001314728,61.774966631800616,0,350000,15,99.59301320861167,99.49052664335093,65.05407167692012,0.10513981761636826,3.504660587212275,72.27881832946849,72.27881832946849,0,1,50,31160.444332055922,1,0,97.82336665206591,earnings,0,0.0,neutral,20,30.0,99.59301320861167,99.49052664335093,2274.758193798161,64098.210012489915,70883.93730384452,74296.07459454176,61784.90452865188,5.057130964391589,alpha:False|rvol:False|trend:True|volatility:True|all:False,Full Article Fetch Test - MARUTI,2
BHARTIARTL.NS,10933.323081157905,61.32598176033222,0,650000,9,97.8696158755024,99.99999065001836,66.78008421524424,0.22167144353119173,7.389048117706391,67.4328783445492,67.4328783445492,0,1,50,3042.8863765116694,1,0,78.26960592540803,earnings,0,0.0,neutral,20,30.0,97.8696158755024,99.99999065001836,365.2414749021257,10386.65692710001,11481.185293511093,12029.047505864282,10020.219393902591,5.010939567836916,alpha:False|rvol:False|trend:True|volatility:True|all:False,Full Article Fetch Test - BHARTIARTL,2
SUNPHARMA.NS,4012.2041114276285,60.46680895825277,0,350000,20,98.52679489180187,99.93944302725302,64.94976068969157,0.6287106816896489,20.9570227229883,73.74340136779584,73.74340136779584,0,0,20,1594.088785576606,1,0,97.51642906684212,earnings,0,0.0,neutral,20,30.0,98.52679489180187,99.93944302725302,130.71181179676557,3816.13639373248,4208.271829122777,4404.339546817925,3685.4245819357147,4.88678323061144,alpha:False|rvol:False|trend:True|volatility:False|all:False,Full Article Fetch Test - SUNPHARMA,2
ULTRACEMCO.NS,3249.3494505703356,60.0309942747315,0,250000,19,96.69377412813671,97.1699238890717,56.52129571594227,0.8595976910338069,28.65325636779356,70.46213948866819,70.46213948866819,0,0,20,1334.3647845533278,1,0,88.67560867508158,earnings,0,0.0,neutral,20,30.0,96.69377412813671,97.1699238890717,111.8898927279295,3086.881978041819,3417.1842896622297,3585.0191287541243,2969.624718750512,5.165182804897615,alpha:False|rvol:False|trend:True|volatility:False|all:False,Full Article Fetch Test - ULTRACEMCO,2
BAJFINANCE.NS,3718.8639474079205,59.45288341366333,0,450000,11,99.35955045309709,99.94791082673885,82.49554239614429,0.16366195750803383,5.455398583601128,77.11972913836007,77.11972913836007,0,0,20,1573.9624949661902,1,0,92.33447983092852,earnings,0,0.0,neutral,20,30.0,99.35955045309709,99.94791082673885,125.38091747132277,3532.920750037524,3906.9353236149045,4095.006699821889,3405.4116537296136,5.0572265849647815,alpha:False|rvol:False|trend:True|volatility:False|all:False,Full Article Fetch Test - BAJFINANCE,2
